 time            time            v(in)           v(out)         
 7.15000000e-07  7.15000000e-07  2.68750000e-01  2.49999500e+00 
 7.17000000e-07  7.17000000e-07  2.71250000e-01  2.49999500e+00 
 7.19000000e-07  7.19000000e-07  2.73750000e-01  2.49999500e+00 
 7.21000000e-07  7.21000000e-07  2.76250000e-01  2.49999500e+00 
 7.23000000e-07  7.23000000e-07  2.78750000e-01  2.49999500e+00 
 7.25000000e-07  7.25000000e-07  2.81250000e-01  2.49999500e+00 
 7.27000000e-07  7.27000000e-07  2.83750000e-01  2.49999500e+00 
 7.29000000e-07  7.29000000e-07  2.86250000e-01  2.49999500e+00 
 7.31000000e-07  7.31000000e-07  2.88750000e-01  2.49999500e+00 
 7.33000000e-07  7.33000000e-07  2.91250000e-01  2.49999500e+00 
 7.35000000e-07  7.35000000e-07  2.93750000e-01  2.49999500e+00 
 7.37000000e-07  7.37000000e-07  2.96250000e-01  2.49999500e+00 
 7.39000000e-07  7.39000000e-07  2.98750000e-01  2.49999500e+00 
 7.41000000e-07  7.41000000e-07  3.01250000e-01  2.49999500e+00 
 7.43000000e-07  7.43000000e-07  3.03750000e-01  2.49999500e+00 
 7.45000000e-07  7.45000000e-07  3.06250000e-01  2.49999500e+00 
 7.47000000e-07  7.47000000e-07  3.08750000e-01  2.49999500e+00 
 7.49000000e-07  7.49000000e-07  3.11250000e-01  2.49999500e+00 
 7.51000000e-07  7.51000000e-07  3.13750000e-01  2.49999500e+00 
 7.53000000e-07  7.53000000e-07  3.16250000e-01  2.49999500e+00 
 7.55000000e-07  7.55000000e-07  3.18750000e-01  2.49999500e+00 
 7.57000000e-07  7.57000000e-07  3.21250000e-01  2.49999500e+00 
 7.59000000e-07  7.59000000e-07  3.23750000e-01  2.49999500e+00 
 7.61000000e-07  7.61000000e-07  3.26250000e-01  2.49999500e+00 
 7.63000000e-07  7.63000000e-07  3.28750000e-01  2.49999500e+00 
 7.65000000e-07  7.65000000e-07  3.31250000e-01  2.49999500e+00 
 7.67000000e-07  7.67000000e-07  3.33750000e-01  2.49999500e+00 
 7.69000000e-07  7.69000000e-07  3.36250000e-01  2.49999500e+00 
 7.71000000e-07  7.71000000e-07  3.38750000e-01  2.49999500e+00 
 7.73000000e-07  7.73000000e-07  3.41250000e-01  2.49999500e+00 
 7.75000000e-07  7.75000000e-07  3.43750000e-01  2.49999500e+00 
 7.77000000e-07  7.77000000e-07  3.46250000e-01  2.49999500e+00 
 7.79000000e-07  7.79000000e-07  3.48750000e-01  2.49999500e+00 
 7.81000000e-07  7.81000000e-07  3.51250000e-01  2.49999500e+00 
 7.83000000e-07  7.83000000e-07  3.53750000e-01  2.49999500e+00 
 7.85000000e-07  7.85000000e-07  3.56250000e-01  2.49999500e+00 
 7.87000000e-07  7.87000000e-07  3.58750000e-01  2.49999500e+00 
 7.89000000e-07  7.89000000e-07  3.61250000e-01  2.49999500e+00 
 7.91000000e-07  7.91000000e-07  3.63750000e-01  2.49999500e+00 
 7.93000000e-07  7.93000000e-07  3.66250000e-01  2.49999500e+00 
 7.95000000e-07  7.95000000e-07  3.68750000e-01  2.49999500e+00 
 7.97000000e-07  7.97000000e-07  3.71250000e-01  2.49999500e+00 
 7.99000000e-07  7.99000000e-07  3.73750000e-01  2.49999500e+00 
 8.01000000e-07  8.01000000e-07  3.76250000e-01  2.49999500e+00 
 8.03000000e-07  8.03000000e-07  3.78750000e-01  2.49999500e+00 
 8.05000000e-07  8.05000000e-07  3.81250000e-01  2.49999500e+00 
 8.07000000e-07  8.07000000e-07  3.83750000e-01  2.49999500e+00 
 8.09000000e-07  8.09000000e-07  3.86250000e-01  2.49999500e+00 
 8.11000000e-07  8.11000000e-07  3.88750000e-01  2.49999500e+00 
 8.13000000e-07  8.13000000e-07  3.91250000e-01  2.49999500e+00 
 8.15000000e-07  8.15000000e-07  3.93750000e-01  2.49999500e+00 
 8.17000000e-07  8.17000000e-07  3.96250000e-01  2.49999500e+00 
 8.19000000e-07  8.19000000e-07  3.98750000e-01  2.49999500e+00 
 8.21000000e-07  8.21000000e-07  4.01250000e-01  2.49999500e+00 
 8.23000000e-07  8.23000000e-07  4.03750000e-01  2.49999500e+00 
 8.25000000e-07  8.25000000e-07  4.06250000e-01  2.49999500e+00 
 8.27000000e-07  8.27000000e-07  4.08750000e-01  2.49999500e+00 
 8.29000000e-07  8.29000000e-07  4.11250000e-01  2.49999500e+00 
 8.31000000e-07  8.31000000e-07  4.13750000e-01  2.49999500e+00 
 8.33000000e-07  8.33000000e-07  4.16250000e-01  2.49999500e+00 
 8.35000000e-07  8.35000000e-07  4.18750000e-01  2.49999500e+00 
 8.37000000e-07  8.37000000e-07  4.21250000e-01  2.49999500e+00 
 8.39000000e-07  8.39000000e-07  4.23750000e-01  2.49999500e+00 
 8.41000000e-07  8.41000000e-07  4.26250000e-01  2.49999500e+00 
 8.43000000e-07  8.43000000e-07  4.28750000e-01  2.49999500e+00 
 8.45000000e-07  8.45000000e-07  4.31250000e-01  2.49999500e+00 
 8.47000000e-07  8.47000000e-07  4.33750000e-01  2.49999500e+00 
 8.49000000e-07  8.49000000e-07  4.36250000e-01  2.49999500e+00 
 8.51000000e-07  8.51000000e-07  4.38750000e-01  2.49999500e+00 
 8.53000000e-07  8.53000000e-07  4.41250000e-01  2.49999500e+00 
 8.55000000e-07  8.55000000e-07  4.43750000e-01  2.49999500e+00 
 8.57000000e-07  8.57000000e-07  4.46250000e-01  2.49999500e+00 
 8.59000000e-07  8.59000000e-07  4.48750000e-01  2.49999500e+00 
 8.61000000e-07  8.61000000e-07  4.51250000e-01  2.49999500e+00 
 8.63000000e-07  8.63000000e-07  4.53750000e-01  2.49999500e+00 
 8.65000000e-07  8.65000000e-07  4.56250000e-01  2.49999500e+00 
 8.67000000e-07  8.67000000e-07  4.58750000e-01  2.49999500e+00 
 8.69000000e-07  8.69000000e-07  4.61250000e-01  2.49999500e+00 
 8.71000000e-07  8.71000000e-07  4.63750000e-01  2.49999500e+00 
 8.73000000e-07  8.73000000e-07  4.66250000e-01  2.49999500e+00 
 8.75000000e-07  8.75000000e-07  4.68750000e-01  2.49999500e+00 
 8.77000000e-07  8.77000000e-07  4.71250000e-01  2.49999500e+00 
 8.79000000e-07  8.79000000e-07  4.73750000e-01  2.49999500e+00 
 8.81000000e-07  8.81000000e-07  4.76250000e-01  2.49999500e+00 
 8.83000000e-07  8.83000000e-07  4.78750000e-01  2.49999500e+00 
 8.85000000e-07  8.85000000e-07  4.81250000e-01  2.49999500e+00 
 8.87000000e-07  8.87000000e-07  4.83750000e-01  2.49999500e+00 
 8.89000000e-07  8.89000000e-07  4.86250000e-01  2.49999500e+00 
 8.91000000e-07  8.91000000e-07  4.88750000e-01  2.49999500e+00 
 8.93000000e-07  8.93000000e-07  4.91250000e-01  2.49999500e+00 
 8.95000000e-07  8.95000000e-07  4.93750000e-01  2.49999500e+00 
 8.97000000e-07  8.97000000e-07  4.96250000e-01  2.49999500e+00 
 8.99000000e-07  8.99000000e-07  4.98750000e-01  2.49999500e+00 
 9.01000000e-07  9.01000000e-07  5.01250000e-01  2.49999500e+00 
 9.03000000e-07  9.03000000e-07  5.03750000e-01  2.49999500e+00 
 9.05000000e-07  9.05000000e-07  5.06250000e-01  2.49999500e+00 
 9.07000000e-07  9.07000000e-07  5.08750000e-01  2.49999500e+00 
 9.09000000e-07  9.09000000e-07  5.11250000e-01  2.49999500e+00 
 9.11000000e-07  9.11000000e-07  5.13750000e-01  2.49999500e+00 
 9.13000000e-07  9.13000000e-07  5.16250000e-01  2.49999500e+00 
 9.15000000e-07  9.15000000e-07  5.18750000e-01  2.49999500e+00 
 9.17000000e-07  9.17000000e-07  5.21250000e-01  2.49999500e+00 
 9.19000000e-07  9.19000000e-07  5.23750000e-01  2.49999500e+00 
 9.21000000e-07  9.21000000e-07  5.26250000e-01  2.49999500e+00 
 9.23000000e-07  9.23000000e-07  5.28750000e-01  2.49999500e+00 
 9.25000000e-07  9.25000000e-07  5.31250000e-01  2.49999500e+00 
 9.27000000e-07  9.27000000e-07  5.33750000e-01  2.49999500e+00 
 9.29000000e-07  9.29000000e-07  5.36250000e-01  2.49999500e+00 
 9.31000000e-07  9.31000000e-07  5.38750000e-01  2.49999500e+00 
 9.33000000e-07  9.33000000e-07  5.41250000e-01  2.49999500e+00 
 9.35000000e-07  9.35000000e-07  5.43750000e-01  2.49999500e+00 
 9.37000000e-07  9.37000000e-07  5.46250000e-01  2.49999500e+00 
 9.39000000e-07  9.39000000e-07  5.48750000e-01  2.49999500e+00 
 9.41000000e-07  9.41000000e-07  5.51250000e-01  2.49999500e+00 
 9.43000000e-07  9.43000000e-07  5.53750000e-01  2.49999500e+00 
 9.45000000e-07  9.45000000e-07  5.56250000e-01  2.49999500e+00 
 9.47000000e-07  9.47000000e-07  5.58750000e-01  2.49999500e+00 
 9.49000000e-07  9.49000000e-07  5.61250000e-01  2.49999500e+00 
 9.51000000e-07  9.51000000e-07  5.63750000e-01  2.49999500e+00 
 9.53000000e-07  9.53000000e-07  5.66250000e-01  2.49999500e+00 
 9.55000000e-07  9.55000000e-07  5.68750000e-01  2.49999500e+00 
 9.57000000e-07  9.57000000e-07  5.71250000e-01  2.49999500e+00 
 9.59000000e-07  9.59000000e-07  5.73750000e-01  2.49999500e+00 
 9.61000000e-07  9.61000000e-07  5.76250000e-01  2.49999500e+00 
 9.63000000e-07  9.63000000e-07  5.78750000e-01  2.49999500e+00 
 9.65000000e-07  9.65000000e-07  5.81250000e-01  2.49999500e+00 
 9.67000000e-07  9.67000000e-07  5.83750000e-01  2.49999500e+00 
 9.69000000e-07  9.69000000e-07  5.86250000e-01  2.49999500e+00 
 9.71000000e-07  9.71000000e-07  5.88750000e-01  2.49999500e+00 
 9.73000000e-07  9.73000000e-07  5.91250000e-01  2.49999500e+00 
 9.75000000e-07  9.75000000e-07  5.93750000e-01  2.49999500e+00 
 9.77000000e-07  9.77000000e-07  5.96250000e-01  2.49999500e+00 
 9.79000000e-07  9.79000000e-07  5.98750000e-01  2.49999500e+00 
 9.81000000e-07  9.81000000e-07  6.01250000e-01  2.49999500e+00 
 9.83000000e-07  9.83000000e-07  6.03750000e-01  2.49999500e+00 
 9.85000000e-07  9.85000000e-07  6.06250000e-01  2.49999500e+00 
 9.87000000e-07  9.87000000e-07  6.08750000e-01  2.49999500e+00 
 9.89000000e-07  9.89000000e-07  6.11250000e-01  2.49999500e+00 
 9.91000000e-07  9.91000000e-07  6.13750000e-01  2.49999500e+00 
 9.93000000e-07  9.93000000e-07  6.16250000e-01  2.49999500e+00 
 9.95000000e-07  9.95000000e-07  6.18750000e-01  2.49999500e+00 
 9.97000000e-07  9.97000000e-07  6.21250000e-01  2.49999500e+00 
 9.99000000e-07  9.99000000e-07  6.23750000e-01  2.49999500e+00 
 1.00100000e-06  1.00100000e-06  6.26250000e-01  2.49999500e+00 
 1.00300000e-06  1.00300000e-06  6.28750000e-01  2.49999500e+00 
 1.00500000e-06  1.00500000e-06  6.31250000e-01  2.49999500e+00 
 1.00700000e-06  1.00700000e-06  6.33750000e-01  2.49999500e+00 
 1.00900000e-06  1.00900000e-06  6.36250000e-01  2.49999500e+00 
 1.01100000e-06  1.01100000e-06  6.38750000e-01  2.49999500e+00 
 1.01300000e-06  1.01300000e-06  6.41250000e-01  2.49999500e+00 
 1.01500000e-06  1.01500000e-06  6.43750000e-01  2.49999500e+00 
 1.01700000e-06  1.01700000e-06  6.46250000e-01  2.49999500e+00 
 1.01900000e-06  1.01900000e-06  6.48750000e-01  2.49999500e+00 
 1.02100000e-06  1.02100000e-06  6.51250000e-01  2.49999500e+00 
 1.02300000e-06  1.02300000e-06  6.53750000e-01  2.49999500e+00 
 1.02500000e-06  1.02500000e-06  6.56250000e-01  2.49999500e+00 
 1.02700000e-06  1.02700000e-06  6.58750000e-01  2.49999500e+00 
 1.02900000e-06  1.02900000e-06  6.61250000e-01  2.49999500e+00 
 1.03100000e-06  1.03100000e-06  6.63750000e-01  2.49999500e+00 
 1.03300000e-06  1.03300000e-06  6.66250000e-01  2.49999500e+00 
 1.03500000e-06  1.03500000e-06  6.68750000e-01  2.49999500e+00 
 1.03700000e-06  1.03700000e-06  6.71250000e-01  2.49999500e+00 
 1.03900000e-06  1.03900000e-06  6.73750000e-01  2.49999500e+00 
 1.04100000e-06  1.04100000e-06  6.76250000e-01  2.49999500e+00 
 1.04300000e-06  1.04300000e-06  6.78750000e-01  2.49999500e+00 
 1.04500000e-06  1.04500000e-06  6.81250000e-01  2.49999500e+00 
 1.04700000e-06  1.04700000e-06  6.83750000e-01  2.49999500e+00 
 1.04900000e-06  1.04900000e-06  6.86250000e-01  2.49999500e+00 
 1.05100000e-06  1.05100000e-06  6.88750000e-01  2.49999500e+00 
 1.05300000e-06  1.05300000e-06  6.91250000e-01  2.49999500e+00 
 1.05500000e-06  1.05500000e-06  6.93750000e-01  2.49999500e+00 
 1.05700000e-06  1.05700000e-06  6.96250000e-01  2.49999500e+00 
 1.05900000e-06  1.05900000e-06  6.98750000e-01  2.49999500e+00 
 1.06100000e-06  1.06100000e-06  7.01250000e-01  2.49999500e+00 
 1.06300000e-06  1.06300000e-06  7.03750000e-01  2.49999500e+00 
 1.06500000e-06  1.06500000e-06  7.06250000e-01  2.49999500e+00 
 1.06700000e-06  1.06700000e-06  7.08750000e-01  2.49999500e+00 
 1.06900000e-06  1.06900000e-06  7.11250000e-01  2.49999500e+00 
 1.07100000e-06  1.07100000e-06  7.13750000e-01  2.49999500e+00 
 1.07300000e-06  1.07300000e-06  7.16250000e-01  2.49999500e+00 
 1.07500000e-06  1.07500000e-06  7.18750000e-01  2.49999500e+00 
 1.07700000e-06  1.07700000e-06  7.21250000e-01  2.49999500e+00 
 1.07900000e-06  1.07900000e-06  7.23750000e-01  2.49999500e+00 
 1.08100000e-06  1.08100000e-06  7.26250000e-01  2.49999500e+00 
 1.08300000e-06  1.08300000e-06  7.28750000e-01  2.49999500e+00 
 1.08500000e-06  1.08500000e-06  7.31250000e-01  2.49999500e+00 
 1.08700000e-06  1.08700000e-06  7.33750000e-01  2.49999500e+00 
 1.08900000e-06  1.08900000e-06  7.36250000e-01  2.49999500e+00 
 1.09100000e-06  1.09100000e-06  7.38750000e-01  2.49999500e+00 
 1.09300000e-06  1.09300000e-06  7.41250000e-01  2.49999500e+00 
 1.09500000e-06  1.09500000e-06  7.43750000e-01  2.49999500e+00 
 1.09700000e-06  1.09700000e-06  7.46250000e-01  2.49999500e+00 
 1.09900000e-06  1.09900000e-06  7.48750000e-01  2.49999500e+00 
 1.10100000e-06  1.10100000e-06  7.51250000e-01  2.49999500e+00 
 1.10300000e-06  1.10300000e-06  7.53750000e-01  2.49999500e+00 
 1.10500000e-06  1.10500000e-06  7.56250000e-01  2.49999500e+00 
 1.10700000e-06  1.10700000e-06  7.58750000e-01  2.49999500e+00 
 1.10900000e-06  1.10900000e-06  7.61250000e-01  2.49999500e+00 
 1.11100000e-06  1.11100000e-06  7.63750000e-01  2.49999500e+00 
 1.11300000e-06  1.11300000e-06  7.66250000e-01  2.49999500e+00 
 1.11500000e-06  1.11500000e-06  7.68750000e-01  2.49999500e+00 
 1.11700000e-06  1.11700000e-06  7.71250000e-01  2.49999500e+00 
 1.11900000e-06  1.11900000e-06  7.73750000e-01  2.49999500e+00 
 1.12100000e-06  1.12100000e-06  7.76250000e-01  2.49999500e+00 
 1.12300000e-06  1.12300000e-06  7.78750000e-01  2.49999500e+00 
 1.12500000e-06  1.12500000e-06  7.81250000e-01  2.49999500e+00 
 1.12700000e-06  1.12700000e-06  7.83750000e-01  2.49999500e+00 
 1.12900000e-06  1.12900000e-06  7.86250000e-01  2.49999500e+00 
 1.13100000e-06  1.13100000e-06  7.88750000e-01  2.49999500e+00 
 1.13300000e-06  1.13300000e-06  7.91250000e-01  2.49999500e+00 
 1.13500000e-06  1.13500000e-06  7.93750000e-01  2.49999500e+00 
 1.13700000e-06  1.13700000e-06  7.96250000e-01  2.49999500e+00 
 1.13900000e-06  1.13900000e-06  7.98750000e-01  2.49999500e+00 
 1.14100000e-06  1.14100000e-06  8.01250000e-01  2.49999500e+00 
 1.14300000e-06  1.14300000e-06  8.03750000e-01  2.49999500e+00 
 1.14500000e-06  1.14500000e-06  8.06250000e-01  2.49999500e+00 
 1.14700000e-06  1.14700000e-06  8.08750000e-01  2.49999500e+00 
 1.14900000e-06  1.14900000e-06  8.11250000e-01  2.49999500e+00 
 1.15100000e-06  1.15100000e-06  8.13750000e-01  2.49999500e+00 
 1.15300000e-06  1.15300000e-06  8.16250000e-01  2.49999500e+00 
 1.15500000e-06  1.15500000e-06  8.18750000e-01  2.49999500e+00 
 1.15700000e-06  1.15700000e-06  8.21250000e-01  2.49999500e+00 
 1.15900000e-06  1.15900000e-06  8.23750000e-01  2.49999500e+00 
 1.16100000e-06  1.16100000e-06  8.26250000e-01  2.49999500e+00 
 1.16300000e-06  1.16300000e-06  8.28750000e-01  2.49999500e+00 
 1.16500000e-06  1.16500000e-06  8.31250000e-01  2.49999500e+00 
 1.16700000e-06  1.16700000e-06  8.33750000e-01  2.49999500e+00 
 1.16900000e-06  1.16900000e-06  8.36250000e-01  2.49999500e+00 
 1.17100000e-06  1.17100000e-06  8.38750000e-01  2.49999500e+00 
 1.17300000e-06  1.17300000e-06  8.41250000e-01  2.49999500e+00 
 1.17500000e-06  1.17500000e-06  8.43750000e-01  2.49999500e+00 
 1.17700000e-06  1.17700000e-06  8.46250000e-01  2.49999500e+00 
 1.17900000e-06  1.17900000e-06  8.48750000e-01  2.49999500e+00 
 1.18100000e-06  1.18100000e-06  8.51250000e-01  2.49999500e+00 
 1.18300000e-06  1.18300000e-06  8.53750000e-01  2.49999500e+00 
 1.18500000e-06  1.18500000e-06  8.56250000e-01  2.49999500e+00 
 1.18700000e-06  1.18700000e-06  8.58750000e-01  2.49999500e+00 
 1.18900000e-06  1.18900000e-06  8.61250000e-01  2.49999500e+00 
 1.19100000e-06  1.19100000e-06  8.63750000e-01  2.49999500e+00 
 1.19300000e-06  1.19300000e-06  8.66250000e-01  2.49999500e+00 
 1.19500000e-06  1.19500000e-06  8.68750000e-01  2.49999500e+00 
 1.19700000e-06  1.19700000e-06  8.71250000e-01  2.49999500e+00 
 1.19900000e-06  1.19900000e-06  8.73750000e-01  2.49999500e+00 
 1.20100000e-06  1.20100000e-06  8.76250000e-01  2.49999500e+00 
 1.20300000e-06  1.20300000e-06  8.78750000e-01  2.49999500e+00 
 1.20500000e-06  1.20500000e-06  8.81250000e-01  2.49999500e+00 
 1.20700000e-06  1.20700000e-06  8.83750000e-01  2.49999500e+00 
 1.20900000e-06  1.20900000e-06  8.86250000e-01  2.49999500e+00 
 1.21100000e-06  1.21100000e-06  8.88750000e-01  2.49999500e+00 
 1.21300000e-06  1.21300000e-06  8.91250000e-01  2.49999500e+00 
 1.21500000e-06  1.21500000e-06  8.93750000e-01  2.49999500e+00 
 1.21700000e-06  1.21700000e-06  8.96250000e-01  2.49999500e+00 
 1.21900000e-06  1.21900000e-06  8.98750000e-01  2.49999500e+00 
 1.22100000e-06  1.22100000e-06  9.01250000e-01  2.49999500e+00 
 1.22300000e-06  1.22300000e-06  9.03750000e-01  2.49999500e+00 
 1.22500000e-06  1.22500000e-06  9.06250000e-01  2.49999500e+00 
 1.22700000e-06  1.22700000e-06  9.08750000e-01  2.49999500e+00 
 1.22900000e-06  1.22900000e-06  9.11250000e-01  2.49999500e+00 
 1.23100000e-06  1.23100000e-06  9.13750000e-01  2.49999500e+00 
 1.23300000e-06  1.23300000e-06  9.16250000e-01  2.49999500e+00 
 1.23500000e-06  1.23500000e-06  9.18750000e-01  2.49999500e+00 
 1.23700000e-06  1.23700000e-06  9.21250000e-01  2.49999500e+00 
 1.23900000e-06  1.23900000e-06  9.23750000e-01  2.49999500e+00 
 1.24100000e-06  1.24100000e-06  9.26250000e-01  2.49999500e+00 
 1.24300000e-06  1.24300000e-06  9.28750000e-01  2.49999500e+00 
 1.24500000e-06  1.24500000e-06  9.31250000e-01  2.49999500e+00 
 1.24700000e-06  1.24700000e-06  9.33750000e-01  2.49999500e+00 
 1.24900000e-06  1.24900000e-06  9.36250000e-01  2.49999500e+00 
 1.25100000e-06  1.25100000e-06  9.38750000e-01  2.49999500e+00 
 1.25300000e-06  1.25300000e-06  9.41250000e-01  2.49999500e+00 
 1.25500000e-06  1.25500000e-06  9.43750000e-01  2.49999500e+00 
 1.25700000e-06  1.25700000e-06  9.46250000e-01  2.49999500e+00 
 1.25900000e-06  1.25900000e-06  9.48750000e-01  2.49999500e+00 
 1.26100000e-06  1.26100000e-06  9.51250000e-01  2.49999500e+00 
 1.26300000e-06  1.26300000e-06  9.53750000e-01  2.49999500e+00 
 1.26500000e-06  1.26500000e-06  9.56250000e-01  2.49999500e+00 
 1.26700000e-06  1.26700000e-06  9.58750000e-01  2.49999500e+00 
 1.26900000e-06  1.26900000e-06  9.61250000e-01  2.49999500e+00 
 1.27100000e-06  1.27100000e-06  9.63750000e-01  2.49999500e+00 
 1.27300000e-06  1.27300000e-06  9.66250000e-01  2.49999500e+00 
 1.27500000e-06  1.27500000e-06  9.68750000e-01  2.49999500e+00 
 1.27700000e-06  1.27700000e-06  9.71250000e-01  2.49999500e+00 
 1.27900000e-06  1.27900000e-06  9.73750000e-01  2.49999500e+00 
 1.28100000e-06  1.28100000e-06  9.76250000e-01  2.49999500e+00 
 1.28300000e-06  1.28300000e-06  9.78750000e-01  2.49999500e+00 
 1.28500000e-06  1.28500000e-06  9.81250000e-01  2.49999500e+00 
 1.28700000e-06  1.28700000e-06  9.83750000e-01  2.49999500e+00 
 1.28900000e-06  1.28900000e-06  9.86250000e-01  2.49999500e+00 
 1.29100000e-06  1.29100000e-06  9.88750000e-01  2.49999500e+00 
 1.29300000e-06  1.29300000e-06  9.91250000e-01  2.49999500e+00 
 1.29500000e-06  1.29500000e-06  9.93750000e-01  2.49999500e+00 
 1.29700000e-06  1.29700000e-06  9.96250000e-01  2.49999500e+00 
 1.29900000e-06  1.29900000e-06  9.98750000e-01  2.49999500e+00 
 1.30100000e-06  1.30100000e-06  1.00125000e+00  2.49999500e+00 
 1.30300000e-06  1.30300000e-06  1.00375000e+00  2.49999500e+00 
 1.30500000e-06  1.30500000e-06  1.00625000e+00  2.49999500e+00 
 1.30700000e-06  1.30700000e-06  1.00875000e+00  2.49999500e+00 
 1.30900000e-06  1.30900000e-06  1.01125000e+00  2.49999500e+00 
 1.31100000e-06  1.31100000e-06  1.01375000e+00  2.49999500e+00 
 1.31300000e-06  1.31300000e-06  1.01625000e+00  2.49999500e+00 
 1.31500000e-06  1.31500000e-06  1.01875000e+00  2.49999500e+00 
 1.31700000e-06  1.31700000e-06  1.02125000e+00  2.49999500e+00 
 1.31900000e-06  1.31900000e-06  1.02375000e+00  2.49999500e+00 
 1.32100000e-06  1.32100000e-06  1.02625000e+00  2.49999500e+00 
 1.32300000e-06  1.32300000e-06  1.02875000e+00  2.49999500e+00 
 1.32500000e-06  1.32500000e-06  1.03125000e+00  2.49999500e+00 
 1.32700000e-06  1.32700000e-06  1.03375000e+00  2.49999500e+00 
 1.32900000e-06  1.32900000e-06  1.03625000e+00  2.49999500e+00 
 1.33100000e-06  1.33100000e-06  1.03875000e+00  2.49999500e+00 
 1.33300000e-06  1.33300000e-06  1.04125000e+00  2.49999500e+00 
 1.33500000e-06  1.33500000e-06  1.04375000e+00  2.49999500e+00 
 1.33700000e-06  1.33700000e-06  1.04625000e+00  2.49999500e+00 
 1.33900000e-06  1.33900000e-06  1.04875000e+00  2.49999500e+00 
 1.34100000e-06  1.34100000e-06  1.05125000e+00  2.49999500e+00 
 1.34300000e-06  1.34300000e-06  1.05375000e+00  2.49999500e+00 
 1.34500000e-06  1.34500000e-06  1.05625000e+00  2.49999500e+00 
 1.34700000e-06  1.34700000e-06  1.05875000e+00  2.49999500e+00 
 1.34900000e-06  1.34900000e-06  1.06125000e+00  2.49999500e+00 
 1.35100000e-06  1.35100000e-06  1.06375000e+00  2.49999500e+00 
 1.35300000e-06  1.35300000e-06  1.06625000e+00  2.49999500e+00 
 1.35500000e-06  1.35500000e-06  1.06875000e+00  2.49999500e+00 
 1.35700000e-06  1.35700000e-06  1.07125000e+00  2.49999500e+00 
 1.35900000e-06  1.35900000e-06  1.07375000e+00  2.49999500e+00 
 1.36100000e-06  1.36100000e-06  1.07625000e+00  2.49999500e+00 
 1.36300000e-06  1.36300000e-06  1.07875000e+00  2.49999500e+00 
